ANIO_DENUNCIA,ANIO_ENTRADA,ANIO_HECHO,CAPTURA,CONDENA,DELITO,DEPARTAMENTO,ESTADO_NOTICIA,ETAPA,GRUPO_DELITO,GRUPO_EDAD_VICTIMA,HECHO,HOMICIDIO_DOLOSO_CONSUMADO,IMPUTACION,LEY,MUNICIPIO,HABITANTES,PREDOMINANCIA,PAIS_NACIMIENTO,SEXO_VICTIMA,TOTAL_VICTIMAS
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,3
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Venezuela,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,NO,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,RURAL,Colombia,FEMENINO,3
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,BOGOTÁ, D.C.,8380801,URBANO,Colombia,FEMENINO,5
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,BOGOTÁ, D. C.,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,BOGOTÁ, D.C.,8380801,RURAL,,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,EL PEÑÓN,10538,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,2
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SAN CRISTÓBAL,6738,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SAN PABLO,37160,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,ADULTO MAYOR DE 60,SI,NO,SI,Ley 906,CARTAGENA,1057767,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,INFANCIA 6 - 11,SI,NO,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,MASCULINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,PRE-ADOLESCENTE 12 - 13,SI,SI,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Bolívar,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,CARTAGENA,1057767,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Boyaca,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,TUNJA,206791,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Caldas,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,MANIZALES,402646,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Caldas,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SUPÍA,27687,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Caldas,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SUPÍA,27687,URBANO,Colombia,MASCULINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Caldas,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,MANIZALES,402646,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Caquetá,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,FLORENCIA,187515,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Caquetá,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SOLITA,9119,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Caquetá,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,SOLITA,9119,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,OROCUÉ,8489,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Casanare,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,MANÍ,11108,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,SUCRE,8837,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,PUERTO TEJADA,46215,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,POPAYÁN,288636,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cauca,ACTIVO,TERMINACIÓN ANTICIPADA,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,NO,Ley 906,VILLA RICA,17134,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,INDAGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,VALLEDUPAR,503444,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,CURUMANÍ,22673,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,CHIRIGUANÁ,18308,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,VALLEDUPAR,503444,URBANO,Colombia,FEMENINO,2
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,VALLEDUPAR,503444,URBANO,Colombia,MASCULINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,VALLEDUPAR,503444,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,FEMINICIDIO,INFANCIA 6 - 11,SI,NO,SI,Ley 906,VALLEDUPAR,503444,RURAL,Colombia,MASCULINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,FEMINICIDIO,PRIMERA INFANCIA 0 - 5,SI,SI,SI,Ley 906,EL PASO,23699,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cesar,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,VALLEDUPAR,503444,URBANO,,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Chocó,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,TADÓ,19233,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,LORICA,121793,URBANO,Venezuela,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MONTERÍA,471867,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SAHAGÚN,90494,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,MONTELÍBANO,90450,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,SAHAGÚN,90494,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,SAHAGÚN,90494,URBANO,Colombia,MASCULINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Córdoba,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,SAHAGÚN,90494,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,GACHANCIPÁ,16457,URBANO,Colombia,MASCULINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,GACHANCIPÁ,16457,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,CHÍA,141917,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Cundinamarca,ACTIVO,TERMINACIÓN ANTICIPADA,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SAN ANTONIO DEL TEQUENDAMA,13397,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,NEIVA,350457,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Huila,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,PITALITO,138229,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,La Guajira,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,RIOHACHA,304987,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,La Guajira,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,RIOHACHA,304987,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,La Guajira,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,MAICAO,168658,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,La Guajira,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,MAICAO,168658,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,SANTA MARTA,524031,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,PEDRAZA,8137,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Magdalena,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,ZAPAYÁN,8974,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,FUENTE DE ORO,14361,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,PUERTO GAITÁN,19113,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Meta,ACTIVO,TERMINACIÓN ANTICIPADA,FEMINICIDIO,PRE-ADOLESCENTE 12 - 13,NO,NO,NO,Ley 906,VILLAVICENCIO,538527,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,PASTO,465148,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,SANDONÁ,25767,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,ROBERTO PAYÁN,26163,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,LA CRUZ,18313,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,PASTO,465148,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Nariño,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,PASTO,465148,URBANO,Colombia,FEMENINO,2
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,LA ESPERANZA,12609,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,CÚCUTA,680765,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,CÚCUTA,680765,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Norte de Santander,ACTIVO,TERMINACIÓN ANTICIPADA,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CÚCUTA,680765,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Putumayo,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,PUERTO ASÍS,63953,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Quindío,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,ARMENIA,3765,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Quindío,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,LA TEBAIDA,47412,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Quindío,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,CALARCA,79569,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,FEMINICIDIO,ADOLESCENTE 14 - 17,SI,NO,SI,Ley 906,BUCARAMANGA,528572,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,LEBRÍJA,42895,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,FLORIDABLANCA,267936,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BARRANCABERMEJA,191144,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,BUCARAMANGA,528572,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,SABANA DE TORRES,17772,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,BUCARAMANGA,528572,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Santander,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,LEBRÍJA,42895,URBANO,,,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Sucre,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,SAN MARCOS,60735,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Sucre,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,SAMPUÉS,38631,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,GUAMO,31089,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,GUAMO,31089,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,IBAGUÉ,579803,URBANO,Colombia,FEMENINO,4
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,FLANDES,29550,URBANO,Colombia,MASCULINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,ADULTO MAYOR DE 60,SI,NO,SI,Ley 906,IBAGUÉ,579803,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,IBAGUÉ,579803,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,FRESNO,29663,RURAL,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,JUICIO,FEMINICIDIO,SIN DATO,SI,NO,SI,Ley 906,IBAGUÉ,579803,RURAL,Venezuela,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Tolima,ACTIVO,TERMINACIÓN ANTICIPADA,FEMINICIDIO,SIN DATO,SI,SI,SI,Ley 906,COELLO,10120,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CALI,2496346,URBANO,Venezuela,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,NO,SI,Ley 906,FLORIDA,59207,URBANO,Colombia,MASCULINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,INVESTIGACIÓN,FEMINICIDIO,JUVENTUD 18 - 28,SI,SI,SI,Ley 906,TRUJILLO,17798,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CALI,2496346,URBANO,Colombia,FEMENINO,4
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,CALI,2496346,URBANO,Venezuela,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,JAMUNDÍ,132540,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,PALMIRA,314418,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,PALMIRA,314418,URBANO,Colombia,MASCULINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,NO,SI,Ley 906,TULUÁ,224257,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,CALI,2496346,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,EL CERRITO,58829,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,RESTREPO,10715,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,RIOFRÍO,13569,URBANO,Colombia,FEMENINO,1
2022,2022,2022,SI,NO,FEMINICIDIO ART. 104A C.P.,Valle del Cauca,ACTIVO,JUICIO,FEMINICIDIO,ADULTEZ 29 - 59,SI,SI,SI,Ley 906,VIJES,11673,RURAL,Colombia,FEMENINO,1
